,am_ep,paradiselost,fq1596,fowre_hymnes,axiochus,prothalamion
exchange,0.0,0.0,4.505525936990736,0.0,0.0,0.0
exchanged,0.0,0.0,2.252762968495368,0.0,0.0,0.0
excheat,0.0,0.0,4.505525936990736,0.0,0.0,0.0
excidit,0.0,2.252762968495368,0.0,0.0,0.0,0.0
excite,0.0,3.6945957207744073,1.8472978603872037,0.0,0.0,0.0
excites,0.0,9.011051873981472,0.0,0.0,0.0,0.0
exclaimed,0.0,2.252762968495368,0.0,0.0,0.0,0.0
exclude,0.0,4.505525936990736,0.0,0.0,0.0,0.0
excluded,0.0,1.8472978603872037,9.236489301936018,0.0,0.0,0.0
excludes,0.0,0.0,2.252762968495368,0.0,0.0,0.0
exclusion,0.0,2.252762968495368,0.0,0.0,0.0,0.0
exclusive,0.0,2.252762968495368,0.0,0.0,0.0,0.0
excrement,0.0,0.0,2.252762968495368,0.0,0.0,0.0
excursion,0.0,4.505525936990736,0.0,0.0,0.0,0.0
excuse,0.0,7.389191441548815,16.625680743484832,0.0,0.0,0.0
excused,0.0,1.8472978603872037,1.8472978603872037,0.0,0.0,0.0
excuses,0.0,0.0,1.8472978603872037,0.0,1.8472978603872037,0.0
execrable,0.0,4.505525936990736,0.0,0.0,0.0,0.0
execration,0.0,2.252762968495368,0.0,0.0,0.0,0.0
execute,0.0,7.389191441548815,3.6945957207744073,0.0,0.0,0.0
executes,0.0,0.0,2.252762968495368,0.0,0.0,0.0
execution,0.0,1.8472978603872037,5.541893581161611,0.0,0.0,0.0
exempt,0.0,13.516577810972208,0.0,0.0,0.0,0.0
exempted,0.0,0.0,2.252762968495368,0.0,0.0,0.0
exercise,1.5596157879354227,6.238463151741691,23.39423681903134,0.0,0.0,0.0
exercised,0.0,2.252762968495368,0.0,0.0,0.0,0.0
exhalation,0.0,6.758288905486104,0.0,0.0,0.0,0.0
exhalations,0.0,4.505525936990736,0.0,0.0,0.0,0.0
exhale,0.0,2.252762968495368,0.0,0.0,0.0,0.0
exhaled,0.0,4.505525936990736,0.0,0.0,0.0,0.0
exhaling,0.0,2.252762968495368,0.0,0.0,0.0,0.0
exhausted,0.0,2.252762968495368,0.0,0.0,0.0,0.0
exhilarating,0.0,2.252762968495368,0.0,0.0,0.0,0.0
exhort,0.0,0.0,2.252762968495368,0.0,0.0,0.0
exhorted,0.0,2.252762968495368,0.0,0.0,0.0,0.0
exhorting,0.0,2.252762968495368,0.0,0.0,0.0,0.0
exhorts,0.0,2.252762968495368,0.0,0.0,0.0,0.0
exile,0.0,5.541893581161611,5.541893581161611,0.0,0.0,0.0
exiled,0.0,1.5596157879354227,12.476926303483381,1.5596157879354227,0.0,0.0
exorbitant,0.0,2.252762968495368,0.0,0.0,0.0,0.0
expanded,0.0,2.252762968495368,0.0,0.0,0.0,0.0
expanse,0.0,9.011051873981472,0.0,0.0,0.0,0.0
expatiate,0.0,2.252762968495368,0.0,0.0,0.0,0.0
expect,1.5596157879354227,12.476926303483381,0.0,1.5596157879354227,0.0,0.0
expected,1.5596157879354227,4.678847363806268,4.678847363806268,0.0,0.0,0.0
expecting,0.0,3.6945957207744073,3.6945957207744073,0.0,0.0,0.0
expedient,0.0,0.0,0.0,0.0,2.252762968495368,0.0
expedite,0.0,2.252762968495368,0.0,0.0,0.0,0.0
expedition,0.0,9.011051873981472,0.0,0.0,0.0,0.0
expel,0.0,1.5596157879354227,7.798078939677113,1.5596157879354227,0.0,0.0
expelled,0.0,5.541893581161611,1.8472978603872037,0.0,0.0,0.0
expelling,0.0,2.252762968495368,0.0,0.0,0.0,0.0
expense,0.0,2.252762968495368,0.0,0.0,0.0,0.0
experience,0.0,7.798078939677113,6.238463151741691,0.0,1.5596157879354227,0.0
experienced,0.0,2.252762968495368,0.0,0.0,0.0,0.0
experiment,0.0,1.8472978603872037,5.541893581161611,0.0,0.0,0.0
expert,0.0,1.8472978603872037,12.931085022710425,0.0,0.0,0.0
expertest,0.0,0.0,2.252762968495368,0.0,0.0,0.0
expiate,0.0,2.252762968495368,0.0,0.0,0.0,0.0
expiations,0.0,2.252762968495368,0.0,0.0,0.0,0.0
expired,0.0,0.0,9.011051873981472,0.0,0.0,0.0
explain,0.0,3.6945957207744073,1.8472978603872037,0.0,0.0,0.0
explained,0.0,2.252762968495368,0.0,0.0,0.0,0.0
exploded,0.0,2.252762968495368,0.0,0.0,0.0,0.0
exploding,0.0,2.252762968495368,0.0,0.0,0.0,0.0
exploit,0.0,4.678847363806268,6.238463151741691,1.5596157879354227,0.0,0.0
exploits,0.0,3.1192315758708453,4.678847363806268,0.0,1.5596157879354227,0.0
explore,0.0,4.505525936990736,0.0,0.0,0.0,0.0
explores,0.0,4.505525936990736,0.0,0.0,0.0,0.0
expose,0.0,5.541893581161611,1.8472978603872037,0.0,0.0,0.0
exposed,0.0,15.769340779467576,0.0,0.0,0.0,0.0
exposes,0.0,2.252762968495368,0.0,0.0,0.0,0.0
expound,0.0,0.0,2.252762968495368,0.0,0.0,0.0
expressing,1.5596157879354227,3.1192315758708453,1.5596157879354227,0.0,0.0,0.0
expression,0.0,4.505525936990736,0.0,0.0,0.0,0.0
expressly,0.0,2.252762968495368,0.0,0.0,0.0,0.0
expulsion,0.0,2.252762968495368,0.0,0.0,0.0,0.0
expunged,0.0,2.252762968495368,0.0,0.0,0.0,0.0
extended,0.0,9.236489301936018,1.8472978603872037,0.0,0.0,0.0
extends,0.0,4.505525936990736,0.0,0.0,0.0,0.0
extent,0.0,3.6945957207744073,5.541893581161611,0.0,0.0,0.0
extenuate,0.0,2.252762968495368,0.0,0.0,0.0,0.0
extenuating,0.0,2.252762968495368,0.0,0.0,0.0,0.0
exterior,0.0,2.252762968495368,0.0,0.0,0.0,0.0
external,0.0,1.8472978603872037,0.0,0.0,1.8472978603872037,0.0
extinct,0.0,3.6945957207744073,1.8472978603872037,0.0,0.0,0.0
extinguish,0.0,2.252762968495368,0.0,0.0,0.0,0.0
extinguished,0.0,0.0,0.0,2.252762968495368,0.0,0.0
extirp,0.0,0.0,2.252762968495368,0.0,0.0,0.0
extol,0.0,11.26381484247684,0.0,0.0,0.0,0.0
extolled,0.0,1.8472978603872037,1.8472978603872037,0.0,0.0,0.0
extolling,0.0,2.252762968495368,0.0,0.0,0.0,0.0
extort,0.0,1.8472978603872037,5.541893581161611,0.0,0.0,0.0
extorted,0.0,0.0,2.252762968495368,0.0,0.0,0.0
extortion,0.0,0.0,2.252762968495368,0.0,0.0,0.0
extract,0.0,0.0,2.252762968495368,0.0,0.0,0.0
extracted,0.0,2.252762968495368,0.0,0.0,0.0,0.0
extracting,0.0,2.252762968495368,0.0,0.0,0.0,0.0
extravagant,0.0,2.252762968495368,0.0,0.0,0.0,0.0
extreat,0.0,0.0,2.252762968495368,0.0,0.0,0.0
extreme,0.0,0.0,20.32027646425924,5.541893581161611,0.0,0.0
extremely,0.0,0.0,6.758288905486104,0.0,0.0,0.0
extremes,0.0,11.26381484247684,0.0,0.0,0.0,0.0
extremest,1.8472978603872037,0.0,7.389191441548815,0.0,0.0,0.0
extremities,1.8472978603872037,0.0,11.083787162323222,0.0,0.0,0.0
extremity,0.0,0.0,12.476926303483381,1.5596157879354227,1.5596157879354227,0.0
exylde,2.252762968495368,0.0,0.0,0.0,0.0,0.0
ey,0.0,0.0,0.0,2.252762968495368,0.0,0.0
eyas,0.0,0.0,1.8472978603872037,1.8472978603872037,0.0,0.0
eyebrows,0.0,0.0,4.505525936990736,0.0,0.0,0.0
eyed,0.0,4.678847363806268,20.275005243160493,1.5596157879354227,0.0,0.0
eyelid,2.252762968495368,0.0,0.0,0.0,0.0,0.0
eyelids,0.0,1.5596157879354227,18.715389455225072,3.1192315758708453,0.0,0.0
eyepits,0.0,0.0,2.252762968495368,0.0,0.0,0.0
eyesight,0.0,0.0,2.252762968495368,0.0,0.0,0.0
eyestrings,0.0,0.0,2.252762968495368,0.0,0.0,0.0
eyon,0.0,0.0,2.252762968495368,0.0,0.0,0.0
ezekiel,0.0,2.252762968495368,0.0,0.0,0.0,0.0
fable,0.0,4.505525936990736,0.0,0.0,0.0,0.0
fabled,0.0,6.758288905486104,0.0,0.0,0.0,0.0
fables,0.0,9.011051873981472,0.0,0.0,0.0,0.0
fablest,0.0,2.252762968495368,0.0,0.0,0.0,0.0
fabling,0.0,0.0,0.0,2.252762968495368,0.0,0.0
fabric,0.0,6.758288905486104,0.0,0.0,0.0,0.0
faced,0.0,0.0,2.252762968495368,0.0,0.0,0.0
facil,0.0,6.758288905486104,0.0,0.0,0.0,0.0
facred,0.0,0.0,0.0,2.252762968495368,0.0,0.0
fact,0.0,7.389191441548815,9.236489301936018,0.0,0.0,0.0
faction,0.0,3.6945957207744073,1.8472978603872037,0.0,0.0,0.0
factions,0.0,0.0,2.252762968495368,0.0,0.0,0.0
factious,0.0,3.6945957207744073,1.8472978603872037,0.0,0.0,0.0
facts,0.0,0.0,4.505525936990736,0.0,0.0,0.0
faculties,0.0,4.505525936990736,0.0,0.0,0.0,0.0
faculty,0.0,1.8472978603872037,1.8472978603872037,0.0,0.0,0.0
fad,0.0,0.0,1.8472978603872037,1.8472978603872037,0.0,0.0
fade,0.0,1.5596157879354227,17.15577366728965,7.798078939677113,0.0,0.0
faded,0.0,7.798078939677113,3.1192315758708453,3.1192315758708453,0.0,0.0
fades,0.0,0.0,9.011051873981472,0.0,0.0,0.0
fading,0.0,0.0,2.252762968495368,0.0,0.0,0.0
faerie,0.0,0.0,18.022103747962944,0.0,0.0,0.0
faery,0.0,1.8472978603872037,60.96082939277772,0.0,0.0,0.0
failed,0.0,11.083787162323222,25.86217004542085,0.0,0.0,0.0
faileth,2.252762968495368,0.0,0.0,0.0,0.0,0.0
fails,0.0,3.6945957207744073,1.8472978603872037,0.0,0.0,0.0
fain,1.5596157879354227,0.0,10.917310515547959,3.1192315758708453,0.0,0.0
faindto,0.0,0.0,2.252762968495368,0.0,0.0,0.0
fainted,0.0,0.0,6.758288905486104,0.0,0.0,0.0
fainthearted,0.0,0.0,2.252762968495368,0.0,0.0,0.0
fainting,0.0,0.0,3.1192315758708453,1.5596157879354227,1.5596157879354227,0.0
faintly,0.0,0.0,2.252762968495368,0.0,0.0,0.0
faintness,0.0,0.0,6.758288905486104,0.0,0.0,0.0
fairies,0.0,0.0,36.04420749592589,0.0,0.0,0.0
fairly,0.0,0.0,62.808127253164926,3.6945957207744073,0.0,0.0
fairness,0.0,0.0,1.8472978603872037,5.541893581161611,0.0,0.0
fairy,5.541893581161611,0.0,94.21219087974738,0.0,0.0,0.0
faithfall,0.0,0.0,2.252762968495368,0.0,0.0,0.0
faithfully,0.0,0.0,4.505525936990736,0.0,0.0,0.0
faithfulness,0.0,2.252762968495368,0.0,0.0,0.0,0.0
faithless,0.0,3.6945957207744073,20.32027646425924,0.0,0.0,0.0
faitor,0.0,0.0,6.758288905486104,0.0,0.0,0.0
faitors,0.0,0.0,2.252762968495368,0.0,0.0,0.0
faitour,0.0,0.0,15.769340779467576,0.0,0.0,0.0
falchions,0.0,0.0,2.252762968495368,0.0,0.0,0.0
falcon,0.0,0.0,7.389191441548815,1.8472978603872037,0.0,0.0
falcons,0.0,0.0,9.011051873981472,0.0,0.0,0.0
faliumord,0.0,0.0,2.252762968495368,0.0,0.0,0.0
fall,2.252762968495368,0.0,0.0,0.0,0.0,0.0
fallacious,0.0,4.505525936990736,0.0,0.0,0.0,0.0
fallest,0.0,2.252762968495368,0.0,0.0,0.0,0.0
fallible,0.0,2.252762968495368,0.0,0.0,0.0,0.0
falling,0.0,14.77838288309763,24.01487218503365,0.0,0.0,0.0
falln,0.0,2.252762968495368,0.0,0.0,0.0,0.0
falls,0.0,7.798078939677113,40.550010486320986,4.678847363806268,0.0,0.0
falsed,0.0,0.0,13.516577810972208,0.0,0.0,0.0
falsehood,0.0,5.541893581161611,22.167574324646445,0.0,0.0,0.0
falsehoods,0.0,0.0,2.252762968495368,0.0,0.0,0.0
falsely,0.0,0.0,9.011051873981472,0.0,0.0,0.0
falseness,0.0,0.0,2.252762968495368,0.0,0.0,0.0
falser,0.0,0.0,2.252762968495368,0.0,0.0,0.0
falses,0.0,0.0,2.252762968495368,0.0,0.0,0.0
falsest,0.0,0.0,11.26381484247684,0.0,0.0,0.0
falsities,0.0,2.252762968495368,0.0,0.0,0.0,0.0
faltering,0.0,5.541893581161611,7.389191441548815,0.0,0.0,0.0
fama,0.0,2.252762968495368,0.0,0.0,0.0,0.0
famed,0.0,4.505525936990736,0.0,0.0,0.0,0.0
familiar,0.0,7.389191441548815,1.8472978603872037,0.0,0.0,0.0
familiarity,0.0,0.0,0.0,0.0,4.505525936990736,0.0
families,0.0,2.252762968495368,0.0,0.0,0.0,0.0
family,0.0,1.5596157879354227,3.1192315758708453,1.5596157879354227,0.0,0.0
famine,0.0,9.236489301936018,3.6945957207744073,0.0,0.0,0.0
famish,0.0,2.252762968495368,0.0,0.0,0.0,0.0
fan,0.0,5.541893581161611,5.541893581161611,0.0,0.0,0.0
fanachaea,0.0,0.0,2.252762968495368,0.0,0.0,0.0
fanatic,0.0,2.252762968495368,0.0,0.0,0.0,0.0
fancied,0.0,2.252762968495368,0.0,0.0,0.0,0.0
fangleness,0.0,0.0,2.252762968495368,0.0,0.0,0.0
fanned,0.0,4.505525936990736,0.0,0.0,0.0,0.0
fanning,0.0,2.252762968495368,0.0,0.0,0.0,0.0
fans,0.0,1.8472978603872037,1.8472978603872037,0.0,0.0,0.0
fantasies,0.0,0.0,9.011051873981472,0.0,0.0,0.0
fantastic,0.0,0.0,6.758288905486104,0.0,0.0,0.0
fantasy,0.0,0.0,9.236489301936018,3.6945957207744073,0.0,0.0
fanting,0.0,2.252762968495368,0.0,0.0,0.0,0.0
fare,0.0,5.541893581161611,55.41893581161611,0.0,0.0,0.0
fared,0.0,0.0,44.33514864929289,1.8472978603872037,0.0,0.0
fares,0.0,3.6945957207744073,14.77838288309763,0.0,0.0,0.0
farewell,0.0,9.236489301936018,9.236489301936018,0.0,0.0,0.0
farforth,0.0,0.0,2.252762968495368,0.0,0.0,0.0
faring,0.0,0.0,4.505525936990736,0.0,0.0,0.0
farm,0.0,0.0,2.252762968495368,0.0,0.0,0.0
farms,0.0,1.8472978603872037,3.6945957207744073,0.0,0.0,0.0
farr,0.0,9.011051873981472,0.0,0.0,0.0,0.0
farthest,0.0,9.011051873981472,0.0,0.0,0.0,0.0
farwhose,0.0,2.252762968495368,0.0,0.0,0.0,0.0
fashioned,0.0,0.0,16.625680743484832,3.6945957207744073,0.0,0.0
fashioning,0.0,0.0,4.505525936990736,0.0,0.0,0.0
fashions,0.0,0.0,1.8472978603872037,1.8472978603872037,0.0,0.0
fashond,0.0,2.252762968495368,0.0,0.0,0.0,0.0
fasten,0.0,0.0,4.505525936990736,0.0,0.0,0.0
faster,0.0,0.0,6.758288905486104,0.0,0.0,0.0
fasting,0.0,0.0,4.505525936990736,0.0,0.0,0.0
fastness,0.0,0.0,4.505525936990736,0.0,0.0,0.0
fat,0.0,1.8472978603872037,5.541893581161611,0.0,0.0,0.0
fata,0.0,2.252762968495368,0.0,0.0,0.0,0.0
fatal,0.0,20.275005243160493,48.348089425998104,3.1192315758708453,0.0,0.0
fatally,0.0,0.0,2.252762968495368,0.0,0.0,0.0
fate,0.0,37.430778910450144,67.06347888122318,3.1192315758708453,0.0,0.0
fates,0.0,0.0,20.32027646425924,1.8472978603872037,0.0,0.0
fatherly,0.0,2.252762968495368,0.0,0.0,0.0,0.0
fathfull,0.0,0.0,2.252762968495368,0.0,0.0,0.0
fathom,0.0,2.252762968495368,0.0,0.0,0.0,0.0
fatness,0.0,0.0,2.252762968495368,0.0,0.0,0.0
fatteth,0.0,0.0,0.0,0.0,2.252762968495368,0.0
fatty,0.0,0.0,2.252762968495368,0.0,0.0,0.0
faultless,0.0,0.0,2.252762968495368,0.0,0.0,0.0
faults,4.678847363806268,4.678847363806268,1.5596157879354227,0.0,0.0,0.0
faulty,0.0,1.5596157879354227,12.476926303483381,0.0,0.0,1.5596157879354227
faunus,0.0,1.8472978603872037,1.8472978603872037,0.0,0.0,0.0
fausie,0.0,0.0,0.0,2.252762968495368,0.0,0.0
favorites,0.0,0.0,2.252762968495368,0.0,0.0,0.0
favors,0.0,2.252762968495368,0.0,0.0,0.0,0.0
favourable,3.1192315758708453,3.1192315758708453,4.678847363806268,0.0,0.0,0.0
favoured,0.0,3.6945957207744073,25.86217004542085,0.0,0.0,0.0
favourite,0.0,2.252762968495368,0.0,0.0,0.0,0.0
favourless,0.0,0.0,2.252762968495368,0.0,0.0,0.0
favours,0.0,0.0,14.77838288309763,1.8472978603872037,0.0,0.0
favu,0.0,2.252762968495368,0.0,0.0,0.0,0.0
fawn,1.8472978603872037,0.0,5.541893581161611,0.0,0.0,0.0
fawned,0.0,1.8472978603872037,1.8472978603872037,0.0,0.0,0.0
fawning,0.0,1.8472978603872037,11.083787162323222,0.0,0.0,0.0
fawns,0.0,2.252762968495368,0.0,0.0,0.0,0.0
fays,0.0,0.0,4.505525936990736,0.0,0.0,0.0
fea,0.0,0.0,2.252762968495368,0.0,0.0,0.0
fealty,0.0,4.678847363806268,7.798078939677113,1.5596157879354227,0.0,0.0
feared,0.0,20.275005243160493,65.50386309328775,3.1192315758708453,0.0,0.0
fearen,0.0,0.0,4.505525936990736,0.0,0.0,0.0
fearest,0.0,3.6945957207744073,3.6945957207744073,0.0,0.0,0.0
fearful,0.0,0.0,120.07436092516824,1.8472978603872037,0.0,0.0
fearfully,0.0,0.0,6.758288905486104,0.0,0.0,0.0
fearfulness,0.0,0.0,2.252762968495368,0.0,0.0,0.0
fearing,0.0,3.1192315758708453,23.39423681903134,0.0,1.5596157879354227,0.0
feastand,0.0,0.0,2.252762968495368,0.0,0.0,0.0
feasted,0.0,0.0,4.505525936990736,0.0,0.0,0.0
feastful,0.0,0.0,4.505525936990736,0.0,0.0,0.0
feasting,0.0,0.0,4.505525936990736,0.0,0.0,0.0
feasts,0.0,3.6945957207744073,9.236489301936018,0.0,0.0,0.0
feat,0.0,1.8472978603872037,9.236489301936018,0.0,0.0,0.0
feateously,0.0,0.0,0.0,0.0,0.0,2.252762968495368
feather,0.0,0.0,4.505525936990736,0.0,0.0,0.0
feathered,1.5596157879354227,4.678847363806268,1.5596157879354227,0.0,0.0,0.0
feathers,1.5596157879354227,0.0,7.798078939677113,0.0,0.0,1.5596157879354227
feats,0.0,1.8472978603872037,22.167574324646445,0.0,0.0,0.0
featur,2.252762968495368,0.0,0.0,0.0,0.0,0.0
features,0.0,0.0,2.252762968495368,0.0,0.0,0.0
feculent,0.0,0.0,2.252762968495368,0.0,0.0,0.0
fee,0.0,1.8472978603872037,31.404063626582463,0.0,0.0,0.0
feebled,0.0,0.0,4.505525936990736,0.0,0.0,0.0
feebleness,0.0,0.0,3.6945957207744073,1.8472978603872037,0.0,0.0
feeblesse,0.0,0.0,2.252762968495368,0.0,0.0,0.0
feebly,0.0,0.0,4.505525936990736,0.0,0.0,0.0
feeding,0.0,0.0,6.758288905486104,0.0,0.0,0.0
feelest,0.0,2.252762968495368,0.0,0.0,0.0,0.0
feeleth,0.0,0.0,0.0,0.0,2.252762968495368,0.0
feelingly,0.0,0.0,2.252762968495368,0.0,0.0,0.0
feene,0.0,0.0,2.252762968495368,0.0,0.0,0.0
feign,1.5596157879354227,0.0,74.86155782090029,1.5596157879354227,0.0,0.0
feigned,0.0,14.036542091418804,65.50386309328775,3.1192315758708453,0.0,0.0
feigning,0.0,1.5596157879354227,17.15577366728965,4.678847363806268,0.0,0.0
feigns,0.0,0.0,5.541893581161611,3.6945957207744073,0.0,0.0
felicities,0.0,0.0,2.252762968495368,0.0,0.0,0.0
felled,0.0,3.6945957207744073,20.32027646425924,0.0,0.0,0.0
fellness,0.0,0.0,11.26381484247684,0.0,0.0,0.0
fellow,0.0,1.5596157879354227,17.15577366728965,3.1192315758708453,0.0,0.0
fellows,0.0,5.541893581161611,5.541893581161611,0.0,0.0,0.0
fellowship,0.0,3.1192315758708453,12.476926303483381,0.0,1.5596157879354227,0.0
fellowships,0.0,2.252762968495368,0.0,0.0,0.0,0.0
felly,1.8472978603872037,0.0,18.472978603872036,0.0,0.0,0.0
felon,0.0,1.8472978603872037,7.389191441548815,0.0,0.0,0.0
felonest,0.0,0.0,2.252762968495368,0.0,0.0,0.0
felonous,0.0,0.0,11.26381484247684,0.0,0.0,0.0
felony,0.0,0.0,2.252762968495368,0.0,0.0,0.0
felt,0.0,26.513468394902183,62.384631517416906,0.0,1.5596157879354227,0.0
female,0.0,12.931085022710425,3.6945957207744073,0.0,0.0,0.0
feminine,0.0,5.541893581161611,3.6945957207744073,0.0,0.0,0.0
feminity,0.0,0.0,2.252762968495368,0.0,0.0,0.0
fen,0.0,0.0,6.758288905486104,0.0,0.0,0.0
fence,0.0,1.8472978603872037,1.8472978603872037,0.0,0.0,0.0
fenced,0.0,3.1192315758708453,1.5596157879354227,0.0,1.5596157879354227,0.0
fenceless,0.0,2.252762968495368,0.0,0.0,0.0,0.0
fennel,0.0,2.252762968495368,0.0,0.0,0.0,0.0
fens,0.0,3.6945957207744073,3.6945957207744073,0.0,0.0,0.0
fere,0.0,0.0,15.769340779467576,0.0,0.0,0.0
feres,0.0,0.0,2.252762968495368,0.0,0.0,0.0
ferme,0.0,0.0,2.252762968495368,0.0,0.0,0.0
fermented,0.0,2.252762968495368,0.0,0.0,0.0,0.0
ferramont,0.0,0.0,6.758288905486104,0.0,0.0,0.0
ferrat,0.0,0.0,2.252762968495368,0.0,0.0,0.0
ferraugh,0.0,0.0,2.252762968495368,0.0,0.0,0.0
ferrex,0.0,0.0,2.252762968495368,0.0,0.0,0.0
ferry,0.0,1.8472978603872037,7.389191441548815,0.0,0.0,0.0
ferryman,0.0,0.0,6.758288905486104,0.0,0.0,0.0
fertile,0.0,9.357694727612536,10.917310515547959,0.0,1.5596157879354227,0.0
ferus,0.0,2.252762968495368,0.0,0.0,0.0,0.0
fervently,0.0,2.252762968495368,0.0,0.0,0.0,0.0
fervid,0.0,2.252762968495368,0.0,0.0,0.0,0.0
fervour,0.0,0.0,3.6945957207744073,1.8472978603872037,0.0,0.0
fesole,0.0,2.252762968495368,0.0,0.0,0.0,0.0
festered,0.0,0.0,4.505525936990736,0.0,0.0,0.0
festering,0.0,0.0,2.252762968495368,0.0,0.0,0.0
festival,0.0,0.0,6.758288905486104,0.0,0.0,0.0
festivals,0.0,4.505525936990736,0.0,0.0,0.0,0.0
fetch,0.0,1.8472978603872037,22.167574324646445,0.0,0.0,0.0
fetched,0.0,0.0,10.917310515547959,3.1192315758708453,1.5596157879354227,0.0
fetching,0.0,0.0,0.0,0.0,2.252762968495368,0.0
fetherednest,0.0,0.0,2.252762968495368,0.0,0.0,0.0
fettered,0.0,0.0,2.252762968495368,0.0,0.0,0.0
fetters,1.8472978603872037,0.0,7.389191441548815,0.0,0.0,0.0
feud,0.0,0.0,2.252762968495368,0.0,0.0,0.0
fever,0.0,0.0,6.758288905486104,0.0,0.0,0.0
fevorous,0.0,2.252762968495368,0.0,0.0,0.0,0.0
few,3.1192315758708453,10.917310515547959,60.825015729481485,0.0,0.0,0.0
fewter,0.0,0.0,2.252762968495368,0.0,0.0,0.0
fewtered,0.0,0.0,2.252762968495368,0.0,0.0,0.0
fez,0.0,2.252762968495368,0.0,0.0,0.0,0.0
fich,0.0,0.0,2.252762968495368,0.0,0.0,0.0
fickle,0.0,3.6945957207744073,7.389191441548815,0.0,0.0,0.0
fickleness,0.0,0.0,3.6945957207744073,1.8472978603872037,0.0,0.0
fidelia,0.0,0.0,11.26381484247684,0.0,0.0,0.0
fidelity,0.0,0.0,2.252762968495368,0.0,0.0,0.0
fidess,0.0,0.0,2.252762968495368,0.0,0.0,0.0
fidessa,0.0,0.0,20.274866716458313,0.0,0.0,0.0
fidessaes,0.0,0.0,2.252762968495368,0.0,0.0,0.0
fie,0.0,0.0,22.52762968495368,0.0,0.0,0.0
fied,0.0,0.0,2.252762968495368,0.0,0.0,0.0
fiend,0.0,42.48785078890568,53.57163795122891,0.0,0.0,0.0
fiendlike,0.0,0.0,2.252762968495368,0.0,0.0,0.0
fiends,0.0,1.5596157879354227,38.990394698385565,1.5596157879354227,0.0,0.0
fierbrand,0.0,0.0,0.0,2.252762968495368,0.0,0.0
fiercely,0.0,3.6945957207744073,149.6311266913635,0.0,0.0,0.0
fierceness,0.0,1.8472978603872037,11.083787162323222,0.0,0.0,0.0
fiercer,0.0,1.8472978603872037,1.8472978603872037,0.0,0.0,0.0
fiercest,0.0,5.541893581161611,1.8472978603872037,0.0,0.0,0.0
fiery,0.0,38.990394698385565,31.192315758708453,3.1192315758708453,0.0,0.0
fift,0.0,1.8472978603872037,9.236489301936018,0.0,0.0,0.0
fifth,0.0,1.8472978603872037,3.6945957207744073,0.0,0.0,0.0
fiftie,0.0,0.0,6.758288905486104,0.0,0.0,0.0
fifty,0.0,0.0,4.505525936990736,0.0,0.0,0.0
fighes,0.0,0.0,0.0,2.252762968495368,0.0,0.0
fighting,0.0,3.6945957207744073,7.389191441548815,0.0,0.0,0.0
fights,0.0,0.0,12.931085022710425,1.8472978603872037,0.0,0.0
figtree,0.0,1.8472978603872037,0.0,0.0,1.8472978603872037,0.0
figure,0.0,3.6945957207744073,1.8472978603872037,0.0,0.0,0.0
figured,0.0,0.0,4.505525936990736,0.0,0.0,0.0
figures,0.0,0.0,2.252762968495368,0.0,0.0,0.0
figuring,0.0,0.0,2.252762968495368,0.0,0.0,0.0
filch,2.252762968495368,0.0,0.0,0.0,0.0,0.0
filched,0.0,0.0,2.252762968495368,0.0,0.0,0.0
file,0.0,0.0,4.505525936990736,0.0,0.0,0.0
filed,0.0,0.0,9.011051873981472,0.0,0.0,0.0
files,0.0,11.26381484247684,0.0,0.0,0.0,0.0
filial,0.0,13.516577810972208,0.0,0.0,0.0,0.0
fillest,0.0,0.0,0.0,0.0,0.0,2.252762968495368
fillet,0.0,0.0,2.252762968495368,0.0,0.0,0.0
filling,0.0,0.0,1.8472978603872037,0.0,1.8472978603872037,0.0
fills,0.0,4.678847363806268,7.798078939677113,3.1192315758708453,0.0,0.0
filly,0.0,0.0,0.0,2.252762968495368,0.0,0.0
film,0.0,2.252762968495368,0.0,0.0,0.0,0.0
filtey,0.0,0.0,2.252762968495368,0.0,0.0,0.0
filth,0.0,1.8472978603872037,27.709467905808054,0.0,0.0,0.0
filthiness,0.0,0.0,6.758288905486104,0.0,0.0,0.0
filthy,1.5596157879354227,0.0,62.384631517416906,3.1192315758708453,0.0,0.0
final,0.0,16.625680743484832,16.625680743484832,0.0,0.0,0.0
finally,0.0,1.5596157879354227,1.5596157879354227,0.0,1.5596157879354227,0.0
findest,0.0,4.505525936990736,0.0,0.0,0.0,0.0
finds,0.0,12.476926303483381,31.192315758708453,3.1192315758708453,0.0,0.0
fine,0.0,6.238463151741691,28.073084182837608,0.0,0.0,3.1192315758708453
finely,0.0,0.0,6.758288905486104,0.0,0.0,0.0
fines,0.0,2.252762968495368,0.0,0.0,0.0,0.0
finesse,0.0,0.0,2.252762968495368,0.0,0.0,0.0
finest,1.5596157879354227,0.0,3.1192315758708453,1.5596157879354227,0.0,0.0
finger,0.0,0.0,2.252762968495368,0.0,0.0,0.0
fingered,0.0,0.0,2.252762968495368,0.0,0.0,0.0
fingers,0.0,0.0,9.236489301936018,0.0,0.0,1.8472978603872037
finibus,0.0,2.252762968495368,0.0,0.0,0.0,0.0
finish,0.0,1.8472978603872037,9.236489301936018,0.0,0.0,0.0
finished,0.0,15.769340779467576,0.0,0.0,0.0,0.0
finisher,0.0,2.252762968495368,0.0,0.0,0.0,0.0
finishing,1.8472978603872037,0.0,0.0,0.0,1.8472978603872037,0.0
